Agency,SKU,YearMonth,Volume,Avg_Max_Temp,Price,Sales,Promotions,Industry_Volume,Soda_Volume,Easter Day,Good Friday,New Year,Christmas,Labor Day,Independence Day,Revolution Day Memorial,Regional Games ,FIFA U-17 World Cup,Football Gold Cup,Beer Capital,Music Fest,Avg_Population_2017,Avg_Yearly_Household_Income_2017
Agency_60,SKU_07,201406,78.3225,24.67412281,1394.268917,1320.472623,73.796294,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_28,SKU_08,201406,5.112,33.77096774,1573.613556,1573.613556,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,68666,133669
Agency_50,SKU_03,201406,539.325,30.1953125,1489.398009,1442.30865,47.089359,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_22,SKU_02,201406,169.776,30.14157303,1338.836404,1200.568421,138.267983,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48151,132110
Agency_25,SKU_01,201406,19.44,30.14157303,1337.375,1231.552885,105.822115,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,53598,95032
Agency_28,SKU_03,201406,244.7478,33.77096774,1459.042553,1459.042553,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,68666,133669
Agency_22,SKU_05,201406,243.8424,30.14157303,1734.807972,1610.061897,124.746075,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48151,132110
Agency_25,SKU_02,201406,51.948,30.14157303,1337.375,1225.798781,111.576219,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,53598,95032
Agency_60,SKU_02,201406,4096.224,24.67412281,1327.67075,1229.551033,98.119717,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_25,SKU_05,201406,220.6467,30.14157303,1739.06091,1604.8594,134.20151,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,53598,95032
Agency_60,SKU_05,201406,1952.337,24.67412281,1742.027519,1622.393474,119.634045,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_46,SKU_03,201406,2271.933,27.90810811,1457.064202,1358.177797,98.886405,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1709754,212229
Agency_25,SKU_04,201406,14.9526,30.14157303,2059.912652,1746.010246,313.902406,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,53598,95032
Agency_52,SKU_04,201406,125.5635,30.96185567,2068.634705,1239.827862,828.806843,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,149811,131764
Agency_27,SKU_01,201406,1694.412,33.04545455,1250.274447,1109.565574,140.708873,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_07,SKU_01,201406,10644.585,30.09111111,1348.795366,1251.123795,97.671571,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_43,SKU_03,201406,42.5538,26.12410714,1399.640825,1260.085771,139.555054,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,184082,106262
Agency_13,SKU_01,201406,7612.38,24.67412281,1321.616686,1248.662511,72.954175,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_27,SKU_02,201406,1030.86,33.04545455,1234.544143,1109.782781,124.761362,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_24,SKU_01,201406,6.372,30.14157303,1342.375,1239.408088,102.966912,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,42122,93027
Agency_17,SKU_01,201406,67.392,24.67412281,1335.453767,1268.940925,66.512842,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,147910,123013
Agency_22,SKU_04,201406,70.6095,30.14157303,2063.054171,1882.133006,180.921165,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48151,132110
Agency_13,SKU_07,201406,11.0625,24.67412281,1466.180543,1448.292813,17.88773,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_27,SKU_05,201406,57.3183,33.04545455,1747.451011,1587.349027,160.101984,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_24,SKU_02,201406,146.34,30.14157303,1338.870371,1231.231481,107.63889,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,42122,93027
Agency_29,SKU_08,201406,4.0896,31.7,1603.014414,1599.518596,3.495818,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_07,SKU_02,201406,735.804,30.09111111,1348.919997,1263.19988,85.720117,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_26,SKU_03,201406,0.0,40.06666667,1402.819149,1402.819149,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32267,91330
Agency_24,SKU_05,201406,333.3024,30.14157303,1714.245807,1577.420667,136.82514,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,42122,93027
Agency_29,SKU_03,201406,0.2538,31.7,1433.670213,1433.670213,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_07,SKU_05,201406,79.8111,30.09111111,1666.932369,1546.264652,120.667717,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_26,SKU_18,201406,5.2452,40.06666667,1440.527625,967.7805426,472.7470824,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32267,91330
Agency_25,SKU_03,201406,13.7052,30.14157303,1431.835106,1318.865248,112.969858,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,53598,95032
Agency_13,SKU_02,201406,3919.32,24.67412281,1311.781433,1239.207953,72.57348,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_27,SKU_06,201406,48.384,33.04545455,1244.014875,1124.922627,119.092248,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_17,SKU_02,201406,873.504,24.67412281,1337.417547,1261.951404,75.466143,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,147910,123013
Agency_52,SKU_03,201406,41.877,30.96185567,1404.735451,1400.366528,4.368923,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,149811,131764
Agency_50,SKU_17,201406,0.0,30.1953125,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2057678,144594
Agency_13,SKU_05,201406,1347.3315,24.67412281,1711.175815,1617.863152,93.312663,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_17,SKU_05,201406,488.6433,24.67412281,1732.406108,1618.168365,114.237743,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,147910,123013
Agency_27,SKU_04,201406,5664.03225,33.04545455,1952.39449,1732.758724,219.635766,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_46,SKU_17,201406,0.0,27.90810811,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1709754,212229
Agency_42,SKU_01,201406,236.412,31.98947368,1273.325863,1220.291514,53.034349,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,175794,110057
Agency_32,SKU_01,201406,2468.556,30.04117647,1241.39111,1192.242901,49.148209,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_60,SKU_04,201406,1766.57925,24.67412281,2062.77809,1906.982424,155.795666,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_42,SKU_02,201406,302.94,31.98947368,1273.307568,1234.481349,38.826219,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,175794,110057
Agency_22,SKU_03,201406,97.9668,30.14157303,1431.407641,1328.522728,102.884913,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48151,132110
Agency_42,SKU_05,201406,371.7702,31.98947368,1672.383454,1579.883093,92.500361,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,175794,110057
Agency_32,SKU_02,201406,3133.188,30.04117647,1292.863647,1199.362854,93.500793,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_24,SKU_04,201406,120.132,30.14157303,2060.308211,1873.600296,186.707915,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,42122,93027
Agency_25,SKU_21,201406,0.0,30.14157303,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,53598,95032
Agency_32,SKU_05,201406,3376.1565,30.04117647,1570.058833,1557.200192,12.858641,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_42,SKU_04,201406,143.9667,31.98947368,2079.654639,1936.382429,143.27221,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,175794,110057
Agency_07,SKU_04,201406,1768.04925,30.09111111,2048.603298,1815.027116,233.576182,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_17,SKU_04,201406,140.4522,24.67412281,2046.84188,1888.353016,158.488864,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,147910,123013
Agency_32,SKU_14,201406,0.0,30.04117647,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_29,SKU_04,201406,17.7003,31.7,2065.983246,1506.532516,559.45073,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_55,SKU_02,201406,1744.524,33.18205128,1265.054782,991.3129929,273.7417891,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_45,SKU_04,201406,66.456,32.56571429,2064.723592,1823.429578,241.294014,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,176318,137609
Agency_13,SKU_04,201406,1278.831,24.67412281,2061.76092,1895.030105,166.730815,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_27,SKU_08,201406,381.7386,33.04545455,1556.612233,1413.874386,142.737847,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_55,SKU_05,201406,361.1628,33.18205128,1642.758765,1451.943753,190.815012,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_27,SKU_03,201406,4460.02725,33.04545455,1423.143074,1122.30926,300.833814,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1588818,218862
Agency_29,SKU_01,201406,4.32,31.7,1341.6875,1341.6875,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_24,SKU_03,201406,18.0198,30.14157303,1432.530688,1319.331015,113.199673,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,42122,93027
Agency_42,SKU_03,201406,907.1655,31.98947368,1408.276166,1201.43443,206.841736,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,175794,110057
Agency_29,SKU_02,201406,6.912,31.7,1331.03125,1331.03125,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_32,SKU_04,201406,3165.414,30.04117647,1980.874072,1758.68903,222.185042,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_17,SKU_03,201406,19.7964,24.67412281,1408.831225,1358.151236,50.679989,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,147910,123013
Agency_44,SKU_01,201406,0.0,26.12410714,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,31613,121781
Agency_29,SKU_05,201406,3.3228,31.7,1834.418337,1729.456934,104.961403,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_30,SKU_08,201406,99.5562,30.64642857,1592.947878,1569.415632,23.532246,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_44,SKU_02,201406,0.0,26.12410714,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,31613,121781
Agency_07,SKU_03,201406,689.4054,30.09111111,1434.022133,1342.978559,91.043574,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_30,SKU_03,201406,10270.695,30.64642857,1456.570297,1175.7236,280.846697,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_45,SKU_08,201406,9.8406,32.56571429,1586.659503,1586.659503,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,176318,137609
Agency_44,SKU_05,201406,0.0,26.12410714,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,31613,121781
Agency_60,SKU_03,201406,461.4084,24.67412281,1427.913758,1359.029887,68.883871,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_45,SKU_03,201406,36.4626,32.56571429,1427.571888,1427.571888,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,176318,137609
Agency_53,SKU_01,201406,5663.52,31.98947368,1310.611157,1195.276043,115.335114,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_13,SKU_03,201406,303.7986,24.67412281,1411.814945,1314.849911,96.965034,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_03,SKU_01,201406,3288.708,33.18205128,1267.817569,1149.333914,118.483655,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_53,SKU_07,201406,24.3375,31.98947368,1311.109799,1188.314142,122.795657,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_08,SKU_01,201406,215.892,30.1953125,1349.549398,1262.439447,87.109951,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,71662,123610
Agency_55,SKU_04,201406,2124.41925,33.18205128,2076.197106,1699.189315,377.007791,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_24,SKU_21,201406,0.0,30.14157303,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,42122,93027
Agency_44,SKU_04,201406,0.0,26.12410714,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,31613,121781
Agency_53,SKU_02,201406,8495.4975,31.98947368,1331.956177,1284.898309,47.057868,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_03,SKU_02,201406,1507.464,33.18205128,1257.379878,1146.196646,111.183232,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_32,SKU_03,201406,1139.139,30.04117647,1383.745999,1246.948498,136.797501,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1199179,126063
Agency_53,SKU_05,201406,6149.03325,31.98947368,1602.88065,1533.799479,69.081171,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_08,SKU_02,201406,2.16,30.1953125,1348.0625,1243.1875,104.875,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,71662,123610
Agency_03,SKU_05,201406,924.5055,33.18205128,1631.389585,1491.06554,140.324045,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_08,SKU_05,201406,4.7286,30.1953125,1689.364294,1565.627141,123.737153,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,71662,123610
Agency_29,SKU_06,201406,7.776,31.7,1324.75,1140.184028,184.565972,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,28329,93614
Agency_45,SKU_01,201406,80.028,32.56571429,1335.362583,1335.362583,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,176318,137609
Agency_45,SKU_02,201406,61.02,32.56571429,1335.787832,1335.787832,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,176318,137609
Agency_60,SKU_23,201406,0.0,24.67412281,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2180611,211936
Agency_45,SKU_05,201406,283.8438,32.56571429,1782.924707,1728.357737,54.56697,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,176318,137609
Agency_08,SKU_04,201406,133.1676,30.1953125,1997.196058,1848.711832,148.484226,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,71662,123610
Agency_55,SKU_03,201406,5539.52325,33.18205128,1398.35728,1153.545613,244.811667,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_13,SKU_20,201406,0.0,24.67412281,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1520066,110666
Agency_57,SKU_17,201406,0.0,24.67412281,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_07,SKU_21,201406,0.0,30.09111111,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1868030,175785
Agency_40,SKU_04,201406,0.5112,30.1953125,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,143299,137912
Agency_53,SKU_04,201406,1901.856,31.98947368,2048.918867,1935.332449,113.586418,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_08,SKU_03,201406,9.6444,30.1953125,1433.643617,1352.340426,81.303191,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,71662,123610
Agency_03,SKU_04,201406,1849.64925,33.18205128,2091.472632,1917.081264,174.391368,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_03,SKU_32,201406,2.6838,33.18205128,1641.587022,1463.742455,177.844567,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_49,SKU_01,201406,3207.384,27.90810811,1350.525236,1340.911496,9.61374,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_54,SKU_01,201406,87.048,30.04117647,1334.663526,1334.663526,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_54,SKU_02,201406,50.76,30.04117647,1347.760032,1347.760032,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_49,SKU_07,201406,3.9825,27.90810811,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_54,SKU_05,201406,103.5819,30.04117647,1629.210277,1599.949257,29.26102,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_57,SKU_04,201406,1697.12025,24.67412281,2052.821948,1880.03248,172.789468,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_53,SKU_03,201406,562.8438,31.98947368,1427.050046,1362.534935,64.515111,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_40,SKU_03,201406,8.6292,30.1953125,1428.139454,1400.170559,27.968895,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,143299,137912
Agency_03,SKU_03,201406,10664.6775,33.18205128,1410.478722,1290.169773,120.308949,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1538040,217280
Agency_49,SKU_02,201406,4093.848,27.90810811,1351.249322,1322.227884,29.021438,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_40,SKU_18,201406,0.0,30.1953125,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,143299,137912
Agency_53,SKU_24,201406,0.0,31.98947368,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_49,SKU_05,201406,2817.28725,27.90810811,1705.896717,1610.570574,95.326143,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_54,SKU_04,201406,69.2676,30.04117647,2080.203602,2055.194312,25.00929,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_55,SKU_01,201406,7991.355,33.18205128,1260.861838,1013.190957,247.670881,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2025793,238553
Agency_59,SKU_01,201406,9052.3425,24.67412281,1330.238279,1211.894576,118.343703,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_59,SKU_17,201406,0.0,24.67412281,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_58,SKU_01,201406,6457.86,24.67412281,1334.476638,1224.382773,110.093865,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_59,SKU_07,201406,22.5675,24.67412281,1505.201937,1447.698547,57.50339,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_58,SKU_07,201406,30.5325,24.67412281,1465.611864,1402.650774,62.96109,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_26,SKU_01,201406,0.0,40.06666667,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32267,91330
Agency_59,SKU_02,201406,2854.008,24.67412281,1327.829168,1257.31377,70.515398,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_26,SKU_02,201406,0.0,40.06666667,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32267,91330
Agency_53,SKU_15,201406,0.0,31.98947368,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1729177,111048
Agency_54,SKU_03,201406,198.5562,30.04117647,1442.011095,1433.575605,8.43549,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_58,SKU_02,201406,3469.284,24.67412281,1334.166816,1227.142497,107.024319,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_59,SKU_05,201406,1556.98725,24.67412281,1736.582358,1636.126762,100.455596,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_26,SKU_05,201406,0.0,40.06666667,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32267,91330
Agency_58,SKU_05,201406,1494.3015,24.67412281,1732.830725,1595.351039,137.479686,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_49,SKU_34,201406,0.0,27.90810811,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_09,SKU_01,201406,4387.824,33.73478261,1389.342715,1112.657171,276.685544,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_56,SKU_02,201406,2778.84,33.18205128,1264.595257,835.8546647,428.7405923,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_09,SKU_27,201406,0.0,33.73478261,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_57,SKU_03,201406,1013.42325,24.67412281,1418.135345,1304.439228,113.696117,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_33,SKU_04,201406,0.9585,33.65,2060.387324,1792.528169,267.859155,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,39719,91375
Agency_49,SKU_04,201406,2776.7745,27.90810811,2065.64575,1750.273792,315.371958,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_09,SKU_02,201406,1490.184,33.73478261,1376.153679,1181.975291,194.178388,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_54,SKU_14,201406,0.0,30.04117647,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_56,SKU_05,201406,120.3876,33.18205128,1619.114585,1427.333922,191.780663,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_30,SKU_01,201406,1413.612,30.64642857,1194.587488,1054.457952,140.129536,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_09,SKU_05,201406,1309.311,33.73478261,1707.452282,1549.013842,158.43844,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_54,SKU_15,201406,0.0,30.04117647,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,48332,122313
Agency_10,SKU_01,201406,2606.472,30.09111111,1381.176535,1205.763568,175.412967,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_49,SKU_03,201406,10094.385,27.90810811,1489.238465,1278.837963,210.400502,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1880416,154532
Agency_56,SKU_03,201406,6655.6515,33.18205128,1392.233247,1059.53441,332.698837,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_26,SKU_11,201406,7.242,40.06666667,1813.77123,1282.394677,531.376553,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32267,91330
Agency_30,SKU_02,201406,156.816,30.64642857,1163.115054,1154.013221,9.101833,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_56,SKU_01,201406,4556.52,33.18205128,1261.600067,854.3473217,407.2527453,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_09,SKU_03,201406,6493.6425,33.73478261,1465.433497,1221.035014,244.398483,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_47,SKU_04,201406,66.2643,33.73478261,2052.409069,1879.143962,173.265107,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,32183,128574
Agency_10,SKU_02,201406,230.688,30.09111111,1376.075134,1243.587182,132.487952,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_30,SKU_05,201406,153.8712,30.64642857,1690.123932,1650.500245,39.623687,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_10,SKU_05,201406,70.7373,30.09111111,1688.828199,1623.127505,65.700694,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1716027,117463
Agency_58,SKU_23,201406,0.0,24.67412281,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_30,SKU_06,201406,6.804,30.64642857,1229.43399,1229.43399,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1094349,247220
Agency_09,SKU_04,201406,1687.152,33.73478261,2091.887133,1714.759663,377.12747,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1646094,213511
Agency_59,SKU_04,201406,1724.853,24.67412281,2064.075262,1795.387936,268.687326,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1219986,218902
Agency_56,SKU_04,201406,3161.4525,33.18205128,2079.499703,1510.001484,569.498219,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1901290,206553
Agency_58,SKU_04,201406,1266.8175,24.67412281,2047.395323,1820.156619,227.238704,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_58,SKU_17,201406,0.0,24.67412281,0.0,0.0,0.0,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,1620969,105857
Agency_33,SKU_03,201406,1.7766,33.65,1262.986322,1195.193769,67.792553,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,39719,91375
Agency_57,SKU_01,201406,8908.38,24.67412281,1320.101705,1204.784897,115.316808,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,2212416,187351
Agency_33,SKU_18,201406,16.8354,33.65,1264.925959,1194.509917,70.416042,553838801,865152191,0,0,0,0,0,0,0,0,0,0,0,0,39719,91375
